Confk	Termk	Sk	Lk	Pk	gk	Ek(Ry)	Confi	Termi	Si	Li	Pi	gi	Ei(Ry)	Aki	source
3s.9s	1S	1	0	0	1	0.54409120	3s.4d	3D	3	2	0	5	0.49383652	1.164e-10	auto
3s.9s	1S	1	0	0	1	0.54409120	3s.6s	3S	3	0	0	3	0.50932360	5.664e-18	auto
3s.9s	1S	1	0	0	1	0.54409120	3s.5d	1D	1	2	0	5	0.51311972	1.871e-01	auto
3s.9s	1S	1	0	0	1	0.54409120	3s.5d	3D	3	2	0	3	0.51913308	1.120e-15	auto
3s.9s	1S	1	0	0	1	0.54409120	3s.5d	3D	3	2	0	5	0.51913287	2.516e-11	auto
3s.9s	1S	1	0	0	1	0.54409120	3p2	3P	3	1	0	3	0.52701670	4.407e-08	auto
3s.9s	1S	1	0	0	1	0.54409120	3s.7s	3S	3	0	0	3	0.52721550	5.450e-15	auto
3s.9s	1S	1	0	0	1	0.54409120	3p2	3P	3	1	0	5	0.52738610	2.200e-05	auto
3s.9s	1S	1	0	0	1	0.54409120	3s.6d	1D	1	2	0	5	0.52874672	9.310e-02	auto
3s.9s	1S	1	0	0	1	0.54409120	3s.6d	3D	3	2	0	3	0.53257065	9.737e-17	auto
3s.9s	1S	1	0	0	1	0.54409120	3s.6d	3D	3	2	0	5	0.53257046	7.343e-12	auto
3s.9s	1S	1	0	0	1	0.54409120	3s.8s	3S	3	0	0	3	0.53730801	3.615e-20	auto
3s.9s	1S	1	0	0	1	0.54409120	3s.7d	1D	1	2	0	5	0.53802135	5.914e-02	auto
3s.9s	1S	1	0	0	1	0.54409120	3s.7d	3D	3	2	0	3	0.54055262	7.681e-18	auto
3s.9s	1S	1	0	0	1	0.54409120	3s.7d	3D	3	2	0	5	0.54055245	1.835e-15	auto
3s.9s	1S	1	0	0	1	0.54409120	3s.9s	3S	3	0	0	3	0.54356300	4.156e-24	auto
3s.9s	1S	1	0	0	1	0.54409120	3s.8d	1D	1	2	0	5	0.54393522	1.198e-08	auto
3s.8d	3D	3	2	0	3	0.54567761	3s2	1S	1	0	0	1	0.00000000	4.700e-10	auto
3s.8d	3D	3	2	0	3	0.54567761	3s.4s	3S	3	0	0	3	0.37541836	2.225e-01	auto
3s.8d	3D	3	2	0	3	0.54567761	3s.4s	1S	1	0	0	1	0.39643154	7.229e-13	auto
3s.8d	3D	3	2	0	3	0.54567761	3s.3d	3D	3	2	0	3	0.43701687	2.830e-01	auto
3s.8d	3D	3	2	0	3	0.54567761	3s.3d	3D	3	2	0	5	0.43701659	4.716e-01	auto
3s.8d	3D	3	2	0	3	0.54567761	3s.3d	3D	3	2	0	7	0.43701675	5.390e-02	auto
3s.8d	3D	3	2	0	3	0.54567761	3s.5s	3S	3	0	0	3	0.47269724	2.036e-01	auto
3s.8d	3D	3	2	0	3	0.54567761	3s.5s	1S	1	0	0	1	0.47892739	3.980e-14	auto
3s.8d	3D	3	2	0	3	0.54567761	3s.4d	3D	3	2	0	3	0.49383689	1.078e-03	auto
3s.8d	3D	3	2	0	3	0.54567761	3s.4d	3D	3	2	0	5	0.49383652	1.796e-03	auto
3s.8d	3D	3	2	0	3	0.54567761	3s.4d	3D	3	2	0	7	0.49383617	2.052e-04	auto
3s.8d	3D	3	2	0	3	0.54567761	3s.6s	3S	3	0	0	3	0.50932360	6.568e-02	auto
3s.8d	3D	3	2	0	3	0.54567761	3s.6s	1S	1	0	0	1	0.51201246	3.370e-15	auto
3s.8d	3D	3	2	0	3	0.54567761	3s.5d	3D	3	2	0	3	0.51913308	8.895e-03	auto
3s.8d	3D	3	2	0	3	0.54567761	3s.5d	3D	3	2	0	5	0.51913287	1.482e-02	auto
3s.8d	3D	3	2	0	3	0.54567761	3s.5d	3D	3	2	0	7	0.51913260	1.694e-03	auto
3s.8d	3D	3	2	0	3	0.54567761	3s.5g	3G	3	4	0	7	0.52181666	2.286e-03	auto
3s.8d	3D	3	2	0	3	0.54567761	3p2	3P	3	1	0	1	0.52682870	2.290e-13	auto
3s.8d	3D	3	2	0	3	0.54567761	3s.7s	3S	3	0	0	3	0.52721550	1.864e-02	auto
3s.8d	3D	3	2	0	3	0.54567761	3s.7s	1S	1	0	0	1	0.52862060	2.268e-16	auto
3s.8d	3D	3	2	0	3	0.54567761	3s.6d	3D	3	2	0	3	0.53257065	6.873e-03	auto
3s.8d	3D	3	2	0	3	0.54567761	3s.6d	3D	3	2	0	5	0.53257046	1.145e-02	auto
3s.8d	3D	3	2	0	3	0.54567761	3s.6d	3D	3	2	0	7	0.53257037	1.309e-03	auto
3s.8d	3D	3	2	0	3	0.54567761	3s.6g	3G	3	4	0	7	0.53410086	3.265e-03	auto
3s.8d	3D	3	2	0	3	0.54567761	3s.8s	3S	3	0	0	3	0.53730801	3.126e-03	auto
3s.8d	3D	3	2	0	3	0.54567761	3s.8s	1S	1	0	0	1	0.53813530	1.429e-17	auto
3s.8d	3D	3	2	0	3	0.54567761	3s.7d	3D	3	2	0	3	0.54055262	3.755e-03	auto
3s.8d	3D	3	2	0	3	0.54567761	3s.7d	3D	3	2	0	5	0.54055245	6.259e-03	auto
3s.8d	3D	3	2	0	3	0.54567761	3s.7d	3D	3	2	0	7	0.54055235	7.153e-04	auto
3s.8d	3D	3	2	0	3	0.54567761	3s.7g	3G	3	4	0	7	0.54150711	2.268e-03	auto
3s.8d	3D	3	2	0	3	0.54567761	3s.9s	3S	3	0	0	3	0.54356300	8.311e-04	auto
3s.8d	3D	3	2	0	3	0.54567761	3s.9s	1S	1	0	0	1	0.54409120	8.254e-22	auto
3s.8d	3D	3	2	0	5	0.54567747	3s2	1S	1	0	0	1	0.00000000	1.335e-07	auto
3s.8d	3D	3	2	0	5	0.54567747	3s.4s	3S	3	0	0	3	0.37541836	2.225e-01	auto
3s.8d	3D	3	2	0	5	0.54567747	3s.4s	1S	1	0	0	1	0.39643154	3.385e-09	auto
3s.8d	3D	3	2	0	5	0.54567747	3s.3d	3D	3	2	0	3	0.43701687	2.830e-01	auto
3s.8d	3D	3	2	0	5	0.54567747	3s.3d	3D	3	2	0	5	0.43701659	2.021e-01	auto
3s.8d	3D	3	2	0	5	0.54567747	3s.3d	3D	3	2	0	7	0.43701675	3.234e-01	auto
3s.8d	3D	3	2	0	5	0.54567747	3s.5s	3S	3	0	0	3	0.47269724	2.036e-01	auto
3s.8d	3D	3	2	0	5	0.54567747	3s.5s	1S	1	0	0	1	0.47892739	2.364e-10	auto
3s.8d	3D	3	2	0	5	0.54567747	3s.4d	3D	3	2	0	3	0.49383689	1.078e-03	auto
3s.8d	3D	3	2	0	5	0.54567747	3s.4d	3D	3	2	0	5	0.49383652	7.696e-04	auto
3s.8d	3D	3	2	0	5	0.54567747	3s.4d	3D	3	2	0	7	0.49383617	1.231e-03	auto
3s.8d	3D	3	2	0	5	0.54567747	3s.6s	3S	3	0	0	3	0.50932360	6.568e-02	auto
3s.8d	3D	3	2	0	5	0.54567747	3s.6s	1S	1	0	0	1	0.51201246	4.649e-11	auto
3s.8d	3D	3	2	0	5	0.54567747	3s.5d	3D	3	2	0	3	0.51913308	8.895e-03	auto
3s.8d	3D	3	2	0	5	0.54567747	3s.5d	3D	3	2	0	5	0.51913287	6.353e-03	auto
3s.8d	3D	3	2	0	5	0.54567747	3s.5d	3D	3	2	0	7	0.51913260	1.016e-02	auto
3s.8d	3D	3	2	0	5	0.54567747	3s.5g	3G	3	4	0	7	0.52181666	3.810e-04	auto
3s.8d	3D	3	2	0	5	0.54567747	3s.5g	1G	1	4	0	9	0.52181666	8.215e-04	auto
3s.8d	3D	3	2	0	5	0.54567747	3s.5g	3G	3	4	0	9	0.52181666	1.084e-03	auto
3s.8d	3D	3	2	0	5	0.54567747	3p2	3P	3	1	0	1	0.52682870	2.675e-11	auto
3s.8d	3D	3	2	0	5	0.54567747	3s.7s	3S	3	0	0	3	0.52721550	1.864e-02	auto
3s.8d	3D	3	2	0	5	0.54567747	3s.7s	1S	1	0	0	1	0.52862060	1.645e-11	auto
3s.8d	3D	3	2	0	5	0.54567747	3s.6d	3D	3	2	0	3	0.53257065	6.873e-03	auto
3s.8d	3D	3	2	0	5	0.54567747	3s.6d	3D	3	2	0	5	0.53257046	4.909e-03	auto
3s.8d	3D	3	2	0	5	0.54567747	3s.6d	3D	3	2	0	7	0.53257037	7.854e-03	auto
3s.8d	3D	3	2	0	5	0.54567747	3s.6g	3G	3	4	0	7	0.53410086	5.442e-04	auto
3s.8d	3D	3	2	0	5	0.54567747	3s.6g	1G	1	4	0	9	0.53410086	1.274e-03	auto
3s.8d	3D	3	2	0	5	0.54567747	3s.6g	3G	3	4	0	9	0.53410086	1.447e-03	auto
3s.8d	3D	3	2	0	5	0.54567747	3s.8s	3S	3	0	0	3	0.53730801	3.126e-03	auto
3s.8d	3D	3	2	0	5	0.54567747	3s.8s	1S	1	0	0	1	0.53813530	7.977e-12	auto
3s.8d	3D	3	2	0	5	0.54567747	3s.7d	3D	3	2	0	3	0.54055262	3.755e-03	auto
3s.8d	3D	3	2	0	5	0.54567747	3s.7d	3D	3	2	0	5	0.54055245	2.682e-03	auto
3s.8d	3D	3	2	0	5	0.54567747	3s.7d	3D	3	2	0	7	0.54055235	4.292e-03	auto
3s.8d	3D	3	2	0	5	0.54567747	3s.7g	3G	3	4	0	7	0.54150711	3.780e-04	auto
3s.8d	3D	3	2	0	5	0.54567747	3s.7g	3G	3	4	0	9	0.54150711	9.466e-04	auto
3s.8d	3D	3	2	0	5	0.54567747	3s.7g	1G	1	4	0	9	0.54150711	9.435e-04	auto
3s.8d	3D	3	2	0	5	0.54567747	3s.9s	3S	3	0	0	3	0.54356300	8.311e-04	auto
3s.8d	3D	3	2	0	5	0.54567747	3s.9s	1S	1	0	0	1	0.54409120	2.079e-14	auto
3s.8d	3D	3	2	0	7	0.54567735	3s.4s	3S	3	0	0	3	0.37541836	2.225e-01	auto
3s.8d	3D	3	2	0	7	0.54567735	3s.3d	3D	3	2	0	3	0.43701687	2.310e-02	auto
3s.8d	3D	3	2	0	7	0.54567735	3s.3d	3D	3	2	0	5	0.43701659	2.310e-01	auto
3s.8d	3D	3	2	0	7	0.54567735	3s.3d	3D	3	2	0	7	0.43701675	5.544e-01	auto
3s.8d	3D	3	2	0	7	0.54567735	3s.5s	3S	3	0	0	3	0.47269724	2.036e-01	auto
3s.8d	3D	3	2	0	7	0.54567735	3s.4d	3D	3	2	0	3	0.49383689	8.796e-05	auto
3s.8d	3D	3	2	0	7	0.54567735	3s.4d	3D	3	2	0	5	0.49383652	8.796e-04	auto
3s.8d	3D	3	2	0	7	0.54567735	3s.4d	3D	3	2	0	7	0.49383617	2.111e-03	auto
3s.8d	3D	3	2	0	7	0.54567735	3s.6s	3S	3	0	0	3	0.50932360	6.568e-02	auto
3s.8d	3D	3	2	0	7	0.54567735	3s.5d	3D	3	2	0	3	0.51913308	7.261e-04	auto
3s.8d	3D	3	2	0	7	0.54567735	3s.5d	3D	3	2	0	5	0.51913287	7.261e-03	auto
3s.8d	3D	3	2	0	7	0.54567735	3s.5d	3D	3	2	0	7	0.51913260	1.743e-02	auto
3s.8d	3D	3	2	0	7	0.54567735	3s.5g	3G	3	4	0	7	0.52181666	1.814e-05	auto
3s.8d	3D	3	2	0	7	0.54567735	3s.5g	1G	1	4	0	9	0.52181666	1.174e-04	auto
3s.8d	3D	3	2	0	7	0.54567735	3s.5g	3G	3	4	0	9	0.52181666	1.548e-04	auto
3s.8d	3D	3	2	0	7	0.54567735	3s.5g	3G	3	4	0	11	0.52181666	1.996e-03	auto
3s.8d	3D	3	2	0	7	0.54567735	3p2	3P	3	1	0	3	0.52701670	1.724e-09	auto
3s.8d	3D	3	2	0	7	0.54567735	3s.7s	3S	3	0	0	3	0.52721550	1.864e-02	auto
3s.8d	3D	3	2	0	7	0.54567735	3s.6d	3D	3	2	0	3	0.53257065	5.611e-04	auto
3s.8d	3D	3	2	0	7	0.54567735	3s.6d	3D	3	2	0	5	0.53257046	5.610e-03	auto
3s.8d	3D	3	2	0	7	0.54567735	3s.6d	3D	3	2	0	7	0.53257037	1.346e-02	auto
3s.8d	3D	3	2	0	7	0.54567735	3s.6g	3G	3	4	0	7	0.53410086	2.591e-05	auto
3s.8d	3D	3	2	0	7	0.54567735	3s.6g	1G	1	4	0	9	0.53410086	1.820e-04	auto
3s.8d	3D	3	2	0	7	0.54567735	3s.6g	3G	3	4	0	9	0.53410086	2.067e-04	auto
3s.8d	3D	3	2	0	7	0.54567735	3s.6g	3G	3	4	0	11	0.53410086	2.851e-03	auto
3s.8d	3D	3	2	0	7	0.54567735	3s.8s	3S	3	0	0	3	0.53730801	3.126e-03	auto
3s.8d	3D	3	2	0	7	0.54567735	3s.7d	3D	3	2	0	3	0.54055262	3.066e-04	auto
3s.8d	3D	3	2	0	7	0.54567735	3s.7d	3D	3	2	0	5	0.54055245	3.066e-03	auto
3s.8d	3D	3	2	0	7	0.54567735	3s.7d	3D	3	2	0	7	0.54055235	7.357e-03	auto
3s.8d	3D	3	2	0	7	0.54567735	3s.7g	3G	3	4	0	7	0.54150711	1.800e-05	auto
3s.8d	3D	3	2	0	7	0.54567735	3s.7g	3G	3	4	0	9	0.54150711	1.352e-04	auto
3s.8d	3D	3	2	0	7	0.54567735	3s.7g	1G	1	4	0	9	0.54150711	1.348e-04	auto
3s.8d	3D	3	2	0	7	0.54567735	3s.7g	3G	3	4	0	11	0.54150711	1.980e-03	auto
3s.8d	3D	3	2	0	7	0.54567735	3s.9s	3S	3	0	0	3	0.54356300	8.312e-04	auto
3s.8d	3D	3	2	0	7	0.54567735	3s.8d	3D	3	2	0	3	0.54567761	3.170e-28	auto
3s.9p	3P*	3	1	1	1	0.54582950	3s.3p	3P*	3	1	1	3	0.19929833	5.333e-08	auto
3s.9p	3P*	3	1	1	1	0.54582950	3s.3p	3P*	3	1	1	5	0.19966935	7.203e+02	auto
3s.9p	3P*	3	1	1	1	0.54582950	3s.3p	1P*	1	1	1	3	0.31941062	5.186e-08	auto
3s.9p	3P*	3	1	1	1	0.54582950	3s.4p	3P*	3	1	1	3	0.43599038	7.505e-10	auto
3s.9p	3P*	3	1	1	1	0.54582950	3s.4p	3P*	3	1	1	5	0.43605187	4.504e-01	auto
3s.9p	3P*	3	1	1	1	0.54582950	3s.4p	1P*	1	1	1	3	0.44968048	9.263e-09	auto
3s.9p	3P*	3	1	1	1	0.54582950	3s.5p	3P*	3	1	1	3	0.49436316	5.597e-11	auto
3s.9p	3P*	3	1	1	1	0.54582950	3s.5p	3P*	3	1	1	5	0.49438722	4.066e-02	auto
3s.9p	3P*	3	1	1	1	0.54582950	3s.4f	3F*	3	3	1	5	0.49825033	1.024e-02	auto
3s.9p	3P*	3	1	1	1	0.54582950	3s.5p	1P*	1	1	1	3	0.49852264	2.167e-09	auto
3s.9p	3P*	3	1	1	1	0.54582950	3s.6p	3P*	3	1	1	3	0.51958373	5.996e-12	auto
3s.9p	3P*	3	1	1	1	0.54582950	3s.6p	3P*	3	1	1	5	0.51959559	5.161e-02	auto
3s.9p	3P*	3	1	1	1	0.54582950	3s.5f	3F*	3	3	1	5	0.52128328	1.341e-02	auto
3s.9p	3P*	3	1	1	1	0.54582950	3s.6p	1P*	1	1	1	3	0.52138137	7.431e-10	auto
3s.9p	3P*	3	1	1	1	0.54582950	3s.7p	3P*	3	1	1	3	0.53288182	8.503e-13	auto
3s.9p	3P*	3	1	1	1	0.54582950	3s.7p	3P*	3	1	1	5	0.53288856	3.089e-02	auto
3s.9p	3P*	3	1	1	1	0.54582950	3s.6f	3F*	3	3	1	5	0.53377948	1.039e-02	auto
3s.9p	3P*	3	1	1	1	0.54582950	3s.7p	1P*	1	1	1	3	0.53382230	3.725e-10	auto
3s.9p	3P*	3	1	1	1	0.54582950	3s.8p	3P*	3	1	1	3	0.54076870	8.600e-14	auto
3s.9p	3P*	3	1	1	1	0.54582950	3s.8p	3P*	3	1	1	5	0.54076870	1.517e-02	auto
3s.9p	3P*	3	1	1	1	0.54582950	3s.7f	3F*	3	3	1	5	0.54129958	5.941e-03	auto
3s.9p	3P*	3	1	1	1	0.54582950	3s.8p	1P*	1	1	1	3	0.54132160	3.432e-10	auto
3s.9p	3P*	3	1	1	3	0.54582950	3s.3p	3P*	3	1	1	1	0.19911554	1.936e-08	auto
3s.9p	3P*	3	1	1	3	0.54582950	3s.3p	3P*	3	1	1	3	0.19929833	1.804e+02	auto
3s.9p	3P*	3	1	1	3	0.54582950	3s.3p	3P*	3	1	1	5	0.19966935	5.402e+02	auto
3s.9p	3P*	3	1	1	3	0.54582950	3s.3p	1P*	1	1	1	3	0.31941062	1.209e-02	auto
3s.9p	3P*	3	1	1	3	0.54582950	3s.4p	3P*	3	1	1	1	0.43596035	2.614e-10	auto
3s.9p	3P*	3	1	1	3	0.54582950	3s.4p	3P*	3	1	1	3	0.43599038	1.128e-01	auto
3s.9p	3P*	3	1	1	3	0.54582950	3s.4p	3P*	3	1	1	5	0.43605187	3.378e-01	auto
3s.9p	3P*	3	1	1	3	0.54582950	3s.4p	1P*	1	1	1	3	0.44968048	1.077e-04	auto
3s.9p	3P*	3	1	1	3	0.54582950	3s.5p	3P*	3	1	1	1	0.49435152	2.038e-11	auto
3s.9p	3P*	3	1	1	3	0.54582950	3s.5p	3P*	3	1	1	3	0.49436316	1.020e-02	auto
3s.9p	3P*	3	1	1	3	0.54582950	3s.5p	3P*	3	1	1	5	0.49438722	3.050e-02	auto
3s.9p	3P*	3	1	1	3	0.54582950	3s.4f	1F*	1	3	1	7	0.49824836	8.598e-05	auto
3s.9p	3P*	3	1	1	3	0.54582950	3s.4f	3F*	3	3	1	5	0.49825033	3.413e-03	auto
3s.9p	3P*	3	1	1	3	0.54582950	3s.4f	3F*	3	3	1	7	0.49825076	6.743e-03	auto
3s.9p	3P*	3	1	1	3	0.54582950	3s.5p	1P*	1	1	1	3	0.49852264	1.476e-07	auto
3s.9p	3P*	3	1	1	3	0.54582950	3s.6p	3P*	3	1	1	1	0.51957785	2.367e-12	auto
3s.9p	3P*	3	1	1	3	0.54582950	3s.6p	3P*	3	1	1	3	0.51958373	1.294e-02	auto
3s.9p	3P*	3	1	1	3	0.54582950	3s.6p	3P*	3	1	1	5	0.51959559	3.872e-02	auto
3s.9p	3P*	3	1	1	3	0.54582950	3s.5f	1F*	1	3	1	7	0.52128269	3.084e-04	auto
3s.9p	3P*	3	1	1	3	0.54582950	3s.5f	3F*	3	3	1	5	0.52128328	4.472e-03	auto
3s.9p	3P*	3	1	1	3	0.54582950	3s.5f	3F*	3	3	1	7	0.52128364	8.637e-03	auto
3s.9p	3P*	3	1	1	3	0.54582950	3s.6p	1P*	1	1	1	3	0.52138137	2.898e-06	auto
3s.9p	3P*	3	1	1	3	0.54582950	3s.7p	3P*	3	1	1	1	0.53287880	3.971e-13	auto
3s.9p	3P*	3	1	1	3	0.54582950	3s.7p	3P*	3	1	1	3	0.53288182	7.751e-03	auto
3s.9p	3P*	3	1	1	3	0.54582950	3s.7p	3P*	3	1	1	5	0.53288856	2.318e-02	auto
3s.9p	3P*	3	1	1	3	0.54582950	3s.6f	1F*	1	3	1	7	0.53377902	4.455e-04	auto
3s.9p	3P*	3	1	1	3	0.54582950	3s.6f	3F*	3	3	1	5	0.53377948	3.466e-03	auto
3s.9p	3P*	3	1	1	3	0.54582950	3s.6f	3F*	3	3	1	7	0.53377948	6.487e-03	auto
3s.9p	3P*	3	1	1	3	0.54582950	3s.7p	1P*	1	1	1	3	0.53382230	2.143e-06	auto
3s.9p	3P*	3	1	1	3	0.54582950	3s.8p	3P*	3	1	1	1	0.54076870	7.186e-14	auto
3s.9p	3P*	3	1	1	3	0.54582950	3s.8p	3P*	3	1	1	3	0.54076870	3.820e-03	auto
3s.9p	3P*	3	1	1	3	0.54582950	3s.8p	3P*	3	1	1	5	0.54076870	1.140e-02	auto
3s.9p	3P*	3	1	1	3	0.54582950	3s.7f	1F*	1	3	1	7	0.54129958	1.301e-03	auto
3s.9p	3P*	3	1	1	3	0.54582950	3s.7f	3F*	3	3	1	5	0.54129958	1.984e-03	auto
3s.9p	3P*	3	1	1	3	0.54582950	3s.7f	3F*	3	3	1	7	0.54129958	2.667e-03	auto
3s.9p	3P*	3	1	1	3	0.54582950	3s.8p	1P*	1	1	1	3	0.54132160	6.330e-07	auto
3s.9p	3P*	3	1	1	3	0.54582950	3s.9p	3P*	3	1	1	1	0.54582950	1.358e-13	auto
3s.9p	3P*	3	1	1	5	0.54582950	3s.3p	3P*	3	1	1	1	0.19911554	1.445e+02	auto
3s.9p	3P*	3	1	1	5	0.54582950	3s.3p	3P*	3	1	1	3	0.19929833	3.248e+02	auto
3s.9p	3P*	3	1	1	5	0.54582950	3s.3p	3P*	3	1	1	5	0.19966935	2.521e+02	auto
3s.9p	3P*	3	1	1	5	0.54582950	3s.3p	1P*	1	1	1	3	0.31941062	1.630e-04	auto
3s.9p	3P*	3	1	1	5	0.54582950	3s.4p	3P*	3	1	1	1	0.43596035	9.038e-02	auto
3s.9p	3P*	3	1	1	5	0.54582950	3s.4p	3P*	3	1	1	3	0.43599038	2.031e-01	auto
3s.9p	3P*	3	1	1	5	0.54582950	3s.4p	3P*	3	1	1	5	0.43605187	1.577e-01	auto
3s.9p	3P*	3	1	1	5	0.54582950	3s.4p	1P*	1	1	1	3	0.44968048	1.877e-06	auto
3s.9p	3P*	3	1	1	5	0.54582950	3s.5p	3P*	3	1	1	1	0.49435152	8.175e-03	auto
3s.9p	3P*	3	1	1	5	0.54582950	3s.5p	3P*	3	1	1	3	0.49436316	1.836e-02	auto
3s.9p	3P*	3	1	1	5	0.54582950	3s.5p	3P*	3	1	1	5	0.49438722	1.424e-02	auto
3s.9p	3P*	3	1	1	5	0.54582950	3s.4f	1F*	1	3	1	7	0.49824836	2.958e-05	auto
3s.9p	3P*	3	1	1	5	0.54582950	3s.4f	3F*	3	3	1	5	0.49825033	2.927e-04	auto
3s.9p	3P*	3	1	1	5	0.54582950	3s.4f	3F*	3	3	1	7	0.49825076	2.020e-03	auto
3s.9p	3P*	3	1	1	5	0.54582950	3s.4f	3F*	3	3	1	9	0.49825125	7.907e-03	auto
3s.9p	3P*	3	1	1	5	0.54582950	3s.5p	1P*	1	1	1	3	0.49852264	2.366e-07	auto
3s.9p	3P*	3	1	1	5	0.54582950	3s.6p	3P*	3	1	1	1	0.51957785	1.038e-02	auto
3s.9p	3P*	3	1	1	5	0.54582950	3s.6p	3P*	3	1	1	3	0.51958373	2.332e-02	auto
3s.9p	3P*	3	1	1	5	0.54582950	3s.6p	3P*	3	1	1	5	0.51959559	1.808e-02	auto
3s.9p	3P*	3	1	1	5	0.54582950	3s.5f	1F*	1	3	1	7	0.52128269	9.776e-05	auto
3s.9p	3P*	3	1	1	5	0.54582950	3s.5f	3F*	3	3	1	5	0.52128328	3.836e-04	auto
3s.9p	3P*	3	1	1	5	0.54582950	3s.5f	3F*	3	3	1	7	0.52128364	2.588e-03	auto
3s.9p	3P*	3	1	1	5	0.54582950	3s.5f	3F*	3	3	1	9	0.52128398	1.036e-02	auto
3s.9p	3P*	3	1	1	5	0.54582950	3s.6p	1P*	1	1	1	3	0.52138137	4.804e-07	auto
3s.9p	3P*	3	1	1	5	0.54582950	3s.7p	3P*	3	1	1	1	0.53287880	6.221e-03	auto
3s.9p	3P*	3	1	1	5	0.54582950	3s.7p	3P*	3	1	1	3	0.53288182	1.397e-02	auto
3s.9p	3P*	3	1	1	5	0.54582950	3s.7p	3P*	3	1	1	5	0.53288856	1.083e-02	auto
3s.9p	3P*	3	1	1	5	0.54582950	3s.6f	1F*	1	3	1	7	0.53377902	1.380e-04	auto
3s.9p	3P*	3	1	1	5	0.54582950	3s.6f	3F*	3	3	1	5	0.53377948	2.976e-04	auto
3s.9p	3P*	3	1	1	5	0.54582950	3s.6f	3F*	3	3	1	7	0.53377948	1.945e-03	auto
3s.9p	3P*	3	1	1	5	0.54582950	3s.6f	3F*	3	3	1	9	0.53377948	8.034e-03	auto
3s.9p	3P*	3	1	1	5	0.54582950	3s.7p	1P*	1	1	1	3	0.53382230	3.279e-07	auto
3s.9p	3P*	3	1	1	5	0.54582950	3s.8p	3P*	3	1	1	1	0.54076870	3.076e-03	auto
3s.9p	3P*	3	1	1	5	0.54582950	3s.8p	3P*	3	1	1	3	0.54076870	6.901e-03	auto
3s.9p	3P*	3	1	1	5	0.54582950	3s.8p	3P*	3	1	1	5	0.54076870	5.339e-03	auto
3s.9p	3P*	3	1	1	5	0.54582950	3s.7f	1F*	1	3	1	7	0.54129958	3.942e-04	auto
3s.9p	3P*	3	1	1	5	0.54582950	3s.7f	3F*	3	3	1	5	0.54129958	1.708e-04	auto
3s.9p	3P*	3	1	1	5	0.54582950	3s.7f	3F*	3	3	1	7	0.54129958	8.010e-04	auto
3s.9p	3P*	3	1	1	5	0.54582950	3s.7f	3F*	3	3	1	9	0.54129958	4.610e-03	auto
3s.9p	3P*	3	1	1	5	0.54582950	3s.9p	3P*	3	1	1	1	0.54582950	6.108e-17	auto
3s.8f	1F*	1	3	1	7	0.54617128	3s.3p	3P*	3	1	1	3	0.19929833	3.576e+01	auto
3s.8f	1F*	1	3	1	7	0.54617128	3s.3p	3P*	3	1	1	5	0.19966935	1.784e+01	auto
3s.8f	1F*	1	3	1	7	0.54617128	3s.3p	1P*	1	1	1	3	0.31941062	1.275e-01	auto
3s.8f	1F*	1	3	1	7	0.54617128	3s.4p	3P*	3	1	1	3	0.43599038	4.778e-02	auto
3s.8f	1F*	1	3	1	7	0.54617128	3s.4p	3P*	3	1	1	5	0.43605187	2.426e-02	auto
3s.8f	1F*	1	3	1	7	0.54617128	3s.4p	1P*	1	1	1	3	0.44968048	3.860e-01	auto
3s.8f	1F*	1	3	1	7	0.54617128	3s.5p	3P*	3	1	1	3	0.49436316	6.725e-03	auto
3s.8f	1F*	1	3	1	7	0.54617128	3s.5p	3P*	3	1	1	5	0.49438722	3.283e-03	auto
3s.8f	1F*	1	3	1	7	0.54617128	3s.4f	1F*	1	3	1	7	0.49824836	1.398e-02	auto
3s.8f	1F*	1	3	1	7	0.54617128	3s.4f	3F*	3	3	1	5	0.49825033	1.331e-03	auto
3s.8f	1F*	1	3	1	7	0.54617128	3s.4f	3F*	3	3	1	7	0.49825076	2.045e-03	auto
3s.8f	1F*	1	3	1	7	0.54617128	3s.4f	3F*	3	3	1	9	0.49825125	1.387e-03	auto
3s.8f	1F*	1	3	1	7	0.54617128	3s.5p	1P*	1	1	1	3	0.49852264	4.520e-02	auto
3s.8f	1F*	1	3	1	7	0.54617128	3s.6p	3P*	3	1	1	3	0.51958373	1.190e-02	auto
3s.8f	1F*	1	3	1	7	0.54617128	3s.6p	3P*	3	1	1	5	0.51959559	5.935e-03	auto
3s.8f	1F*	1	3	1	7	0.54617128	3s.5f	1F*	1	3	1	7	0.52128269	1.555e-02	auto
3s.8f	1F*	1	3	1	7	0.54617128	3s.5f	3F*	3	3	1	5	0.52128328	1.402e-03	auto
3s.8f	1F*	1	3	1	7	0.54617128	3s.5f	3F*	3	3	1	7	0.52128364	1.411e-03	auto
3s.8f	1F*	1	3	1	7	0.54617128	3s.5f	3F*	3	3	1	9	0.52128398	1.460e-03	auto
3s.8f	1F*	1	3	1	7	0.54617128	3s.6p	1P*	1	1	1	3	0.52138137	5.254e-04	auto
3s.8f	1F*	1	3	1	7	0.54617128	3s.7p	3P*	3	1	1	3	0.53288182	9.106e-03	auto
3s.8f	1F*	1	3	1	7	0.54617128	3s.7p	3P*	3	1	1	5	0.53288856	4.588e-03	auto
3s.8f	1F*	1	3	1	7	0.54617128	3s.6f	1F*	1	3	1	7	0.53377902	1.107e-02	auto
